Player Id,Player Name,2022/2023,2023/2024,2024/2025,2024/2025
268,Keldon Johnson,"$3,873,024 ","$20,000,000 ","$19,000,000 ","$17,500,000 "
269,Sviatoslav Mykhailiuk,"$3,846,895 ",$0 ,$0 ,$0 
270,James Johnson,"$3,841,067 ",$0 ,$0 ,$0 
271,Aaron Nesmith,"$3,804,360 ","$5,634,257 ","$7,837,251 ",$0 
272,Moses Moody,"$3,740,160 ","$3,918,480 ","$5,803,269 ","$8,072,347 "
273,Mark Williams,"$3,722,040 ","$3,908,160 ","$4,094,280 ","$6,276,531 "
274,Cole Anthony,"$3,613,680 ","$5,539,771 ","$7,744,600 ",$0 
275,Corey Kispert,"$3,552,840 ","$3,722,040 ","$5,705,887 ","$7,976,830 "
276,AJ Griffin,"$3,536,160 ","$3,712,920 ","$3,889,920 ","$5,967,137 "
277,Goran Dragic,"$3,523,762 ",$0 ,$0 ,$0 
278,Mike Muscala,"$3,500,000 ","$3,500,000 ",$0 ,$0 
279,Georges Niang,"$3,465,000 ",$0 ,$0 ,$0 
280,Isaiah Stewart,"$3,433,320 ","$5,266,713 ","$7,399,731 ",$0 
280,Chuma Okeke,"$3,433,320 ","$5,266,712 ","$7,399,731 ",$0 
282,Trey Burke,"$3,423,750 ",$0 ,$0 ,$0 
283,Amir Coffey,"$3,395,062 ","$3,666,667 ","$3,938,271 ",$0 
284,Alperen Sengun,"$3,375,360 ","$3,536,280 ","$5,424,654 ","$7,621,638 "
285,Tari Eason,"$3,359,160 ","$3,527,160 ","$3,695,160 ","$5,675,766 "
286,Aleksej Pokusevski,"$3,261,480 ","$5,009,633 ","$7,073,602 ",$0 
287,Kevin Porter,"$3,217,631 ","$15,860,000 ","$15,860,000 ","$15,860,000 "
288,Trey Murphy,"$3,206,520 ","$3,359,280 ","$5,159,854 ","$7,285,713 "
289,Simone Fontecchio,"$3,205,128 ","$3,044,872 ",$0 ,$0 
290,Andre Drummond,"$3,200,000 ","$3,360,000 ",$0 ,$0 
290,Derrick Jones,"$3,200,000 ","$3,360,000 ",$0 ,$0 
292,Dalen Terry,"$3,191,400 ","$3,350,760 ","$3,510,480 ","$5,399,118 "
293,Sterling Brown,"$3,122,602 ",$0 ,$0 ,$0 
294,Josh Green,"$3,098,400 ","$4,765,339 ","$6,762,016 ",$0 
295,Jake LaRavia,"$3,047,640 ","$3,199,920 ","$3,352,680 ","$5,163,127 "
296,Tre Mann,"$3,046,200 ","$3,191,400 ","$4,908,373 ","$6,964,982 "
297,Kevin Knox,"$3,000,000 ","$3,000,000 ",$0 ,$0 
298,Saddiq Bey,"$2,959,080 ","$4,556,983 ","$6,498,258 ",$0 
299,Malaki Branham,"$2,925,600 ","$3,071,880 ","$3,217,920 ","$4,962,033 "
300,Joe Wieskamp,"$2,909,261 ","$1,927,896 ",$0 ,$0 
301,Kai Jones,"$2,909,040 ","$3,047,880 ","$4,693,735 ","$6,693,266 "
302,Blake Griffin,"$2,905,851 ",$0 ,$0 ,$0 
302,Robin Lopez,"$2,905,851 ",$0 ,$0 ,$0 
302,Markieff Morris,"$2,905,851 ",$0 ,$0 ,$0 
302,Andre Iguodala,"$2,905,851 ",$0 ,$0 ,$0 
302,Serge Ibaka,"$2,905,851 ",$0 ,$0 ,$0 
302,Udonis Haslem,"$2,905,851 ",$0 ,$0 ,$0 
302,Wesley Matthews,"$2,905,851 ",$0 ,$0 ,$0 
302,Austin Rivers,"$2,905,851 ",$0 ,$0 ,$0 
302,Bismack Biyombo,"$2,905,851 ",$0 ,$0 ,$0 
302,Taj Gibson,"$2,905,851 ",$0 ,$0 ,$0 
312,RJ Hampton,"$2,898,243 ","$1,927,896 ",$0 ,$0 
313,Andrew Nicholson,"$2,844,429 ","$2,844,429 ",$0 ,$0 
314,Precious Achiuwa,"$2,840,160 ","$4,379,526 ","$6,275,861 ",$0 
315,Christian Braun,"$2,808,600 ","$2,949,120 ","$3,089,640 ","$4,921,797 "
316,Jordan Nwora,"$2,800,000 ","$3,000,000 ",$0 ,$0 
317,Jalen Johnson,"$2,792,640 ","$2,925,360 ","$4,510,905 ","$6,464,127 "
318,Tyrese Maxey,"$2,726,880 ","$4,343,920 ","$6,259,588 ",$0 
319,Bruno Fernando,"$2,717,391 ","$2,581,522 ","$2,717,391 ","$2,853,260 "
320,Walker Kessler,"$2,696,400 ","$2,831,160 ","$2,965,920 ","$4,878,938 "
321,Keon Johnson,"$2,681,040 ","$2,808,720 ","$4,474,291 ","$6,447,453 "
322,Charles Bassey,"$2,674,742 ","$2,600,000 ","$2,500,000 ","$2,500,000 "
323,Dennis Schroeder,"$2,641,682 ",$0 ,$0 ,$0 
324,TJ Warren,"$2,628,597 ",$0 ,$0 ,$0 
324,Matthew Dellavedova,"$2,628,597 ",$0 ,$0 ,$0 
326,Trey Lyles,"$2,625,000 ",$0 ,$0 ,$0 
327,Zeke Nnaji,"$2,617,800 ","$4,306,281 ","$6,235,495 ",$0 
328,David Roddy,"$2,588,640 ","$2,718,240 ","$2,847,240 ","$4,831,766 "
329,Isaiah Jackson,"$2,573,760 ","$2,696,280 ","$4,435,380 ","$6,422,431 "
330,MarJon Beauchamp,"$2,485,200 ","$2,609,400 ","$2,733,720 ","$4,781,276 "
331,Usman Garuba,"$2,471,160 ","$2,588,400 ","$4,392,515 ","$6,391,109 "
332,Montrezl Harrell,"$2,463,490 ","$2,760,026 ",$0 ,$0 
332,Raul Neto,"$2,463,490 ",$0 ,$0 ,$0 
332,Frank Kaminsky,"$2,463,490 ",$0 ,$0 ,$0 
335,Willy Hernangomez,"$2,443,581 ","$2,559,942 ",$0 ,$0 
336,Theo Maledon,"$2,408,891 ","$1,761,752 ",$0 ,$0 
337,Blake Wesley,"$2,385,480 ","$2,504,640 ","$2,624,280 ","$4,726,328 "
338,Josh Christopher,"$2,372,160 ","$2,485,200 ","$4,346,615 ","$6,354,751 "
339,Isaiah Roby,"$2,330,681 ","$2,066,585 ",$0 ,$0 
340,Lindy Waters III,"$2,316,876 ","$1,927,896 ",$0 ,$0 
341,Immanuel Quickley,"$2,316,240 ","$4,171,548 ","$6,128,004 ",$0 
342,Wendell Moore,"$2,306,520 ","$2,421,720 ","$2,537,040 ","$4,574,283 "
343,John Konchar,"$2,300,000 ","$2,400,000 ","$6,165,000 ","$6,165,000 "
344,Damian Jones,"$2,298,385 ","$2,586,665 ",$0 ,$0 
344,Rodney McGruder,"$2,298,385 ",$0 ,$0 ,$0 
344,Bryn Forbes,"$2,298,385 ",$0 ,$0 ,$0 
344,Juan Hernangomez,"$2,298,385 ",$0 ,$0 ,$0 
348,Quentin Grimes,"$2,277,000 ","$2,385,720 ","$4,296,682 ","$6,311,825 "
349,Saben Lee,"$2,266,640 ","$1,761,752 ",$0 ,$0 
350,Andrew Nembhard,"$2,244,111 ","$2,131,905 ","$2,019,699 ","$2,187,451 "
351,Nikola Jovic,"$2,239,920 ","$2,352,000 ","$2,464,200 ","$4,445,417 "
352,Payton Pritchard,"$2,239,200 ","$4,037,277 ","$5,959,021 ",$0 
353,Vlatko Cancar,"$2,234,359 ","$2,234,359 ","$2,346,606 ",$0 
354,Patrick Baldwin,"$2,226,000 ","$2,337,720 ","$2,448,840 ","$4,420,156 "
355,TyTy Washington,"$2,210,040 ","$2,320,440 ","$2,431,080 ","$4,388,099 "
356,Bones Hyland,"$2,201,520 ","$2,306,400 ","$4,158,439 ","$6,137,856 "
357,Bol Bol,"$2,200,000 ","$2,200,000 ",$0 ,$0 
358,Peyton Watson,"$2,193,960 ","$2,303,520 ","$2,413,560 ","$4,356,476 "
359,Marquese Chriss,"$2,193,920 ",$0 ,$0 ,$0 
360,Udoka Azubuike,"$2,174,880 ",$0 ,$0 ,$0 
361,Jaden McDaniels,"$2,161,440 ","$3,901,399 ","$5,813,084 ",$0 
362,Jordan McLaughlin,"$2,160,000 ","$2,320,000 ",$0 ,$0 
363,Malachi Flynn,"$2,145,720 ","$3,873,024 ","$5,809,537 ",$0 
364,Cam Thomas,"$2,138,160 ","$2,240,160 ","$4,041,249 ","$5,993,172 "
365,Luke Kornet,"$2,133,278 ","$2,413,304 ",$0 ,$0 
365,Dennis Smith,"$2,133,278 ",$0 ,$0 ,$0 
365,Damion Lee,"$2,133,278 ",$0 ,$0 ,$0 
365,Juan Toscano-Anderson,"$2,133,278 ",$0 ,$0 ,$0 
369,Desmond Bane,"$2,130,240 ","$3,845,083 ","$5,767,625 ",$0 
370,Jaden Springer,"$2,125,200 ","$2,226,240 ","$4,018,363 ","$5,987,361 "
371,Day'Ron Sharpe,"$2,109,480 ","$2,210,040 ","$3,989,122 ","$5,983,683 "
372,Santiago Aldama,"$2,094,120 ","$2,194,200 ","$3,960,531 ","$5,940,797 "
373,Tony Bradley,"$2,036,318 ",$0 ,$0 ,$0 
373,Frank Ntilikina,"$2,036,318 ",$0 ,$0 ,$0 
375,Kenrich Williams,"$2,000,000 ","$6,175,000 ","$6,669,000 ","$7,163,000 "
375,Garrison Mathews,"$2,000,000 ","$2,000,000 ","$2,230,253 ",$0 
375,Jaylin Williams,"$2,000,000 ","$2,000,000 ","$2,019,699 ","$2,187,699 "
375,Caleb Houstan,"$2,000,000 ","$2,000,000 ","$2,019,699 ","$2,187,451 "
375,Jeremiah Robinson-Earl,"$2,000,000 ","$1,900,000 ","$1,988,598 ",$0 
380,Shake Milton,"$1,997,718 ",$0 ,$0 ,$0 
381,Edmond Sumner,"$1,968,175 ","$2,239,943 ",$0 ,$0 
381,Aaron Holiday,"$1,968,175 ",$0 ,$0 ,$0 
381,Yuta Watanabe,"$1,968,175 ",$0 ,$0 ,$0 
381,Theo Pinson,"$1,968,175 ",$0 ,$0 ,$0 
381,Thomas Bryant,"$1,968,175 ",$0 ,$0 ,$0 
381,Troy Brown,"$1,968,175 ",$0 ,$0 ,$0 
381,Josh Okogie,"$1,968,175 ",$0 ,$0 ,$0 
381,Drew Eubanks,"$1,968,175 ",$0 ,$0 ,$0 
389,Daniel Gafford,"$1,930,681 ","$12,402,000 ","$13,394,160 ","$14,386,320 "
389,Terance Mann,"$1,930,681 ","$10,576,923 ","$11,423,077 ",$0 
389,Dean Wade,"$1,930,681 ","$5,709,877 ","$6,166,667 ","$6,623,456 "
389,Jaylen Nowell,"$1,930,681 ",$0 ,$0 ,$0 
389,Naz Reid,"$1,930,681 ",$0 ,$0 ,$0 
389,Jalen McDaniels,"$1,930,681 ",$0 ,$0 ,$0 
395,Chimezie Metu,"$1,910,860 ",$0 ,$0 ,$0 
396,Davon Reed,"$1,902,133 ",$0 ,$0 ,$0 
396,KZ Okpala,"$1,902,133 ",$0 ,$0 ,$0 
398,Killian Tillie,"$1,901,625 ",$0 ,$0 ,$0 
399,Vernon Carey,"$1,882,621 ","$1,997,238 ",$0 ,$0 
400,Wenyen Gabriel,"$1,878,720 ",$0 ,$0 ,$0 
400,Thanasis Antetokounmpo,"$1,878,720 ",$0 ,$0 ,$0 
400,Moritz Wagner,"$1,878,720 ",$0 ,$0 ,$0 
400,Keita Bates-Diop,"$1,878,720 ",$0 ,$0 ,$0 
404,Oshae Brissett,"$1,846,738 ",$0 ,$0 ,$0 
405,Isaiah Joe,"$1,836,090 ","$1,997,238 ","$2,164,993 ",$0 
405,Anthony Gill,"$1,836,090 ","$1,997,238 ",$0 ,$0 
405,Nathan Knight,"$1,836,090 ","$1,997,238 ",$0 ,$0 
405,Justin Jackson,"$1,836,090 ",$0 ,$0 ,$0 
405,Ryan Arcidiacono,"$1,836,090 ",$0 ,$0 ,$0 
410,Javonte Green,"$1,815,677 ",$0 ,$0 ,$0 
410,Max Strus,"$1,815,677 ",$0 ,$0 ,$0 
410,Gabe Vincent,"$1,815,677 ",$0 ,$0 ,$0 
413,Herb Jones,"$1,785,000 ","$1,836,096 ",$0 ,$0 
414,KJ Martin,"$1,782,621 ","$1,930,681 ",$0 ,$0 
414,Nick Richards,"$1,782,621 ","$5,000,000 ","$5,000,000 ","$5,000,000 "
414,Lamar Stevens,"$1,782,621 ","$1,930,681 ",$0 ,$0 
414,Tyrell Terry,"$1,782,621 ",$0 ,$0 ,$0 
414,Xavier Tillman,"$1,782,621 ","$1,930,681 ",$0 ,$0 
414,Naji Marshall,"$1,782,621 ","$1,930,681 ",$0 ,$0 
414,Paul Reed,"$1,782,621 ",$0 ,$0 ,$0 
414,Tre Jones,"$1,782,621 ",$0 ,$0 ,$0 
422,Haywood Highsmith,"$1,752,638 ","$1,902,137 ",$0 ,$0 
422,Omer Yurtseven,"$1,752,638 ",$0 ,$0 ,$0 
424,Leandro Bolmaro,"$1,709,300 ",$0 ,$0 ,$0 
425,Terry Taylor,"$1,703,902 ",$0 ,$0 ,$0 
426,Jared Butler,"$1,674,655 ",$0 ,$0 ,$0 
427,Jericho Sims,"$1,639,842 ","$1,927,896 ","$2,092,344 ",$0 
428,Sam Hauser,"$1,637,966 ","$1,927,896 ","$2,092,344 ",$0 
428,Kessler Edwards,"$1,637,966 ","$1,927,896 ",$0 ,$0 
430,Isaiah Todd,"$1,575,000 ","$1,836,096 ","$1,988,598 ",$0 
431,Vit Krejci,"$1,563,518 ","$1,836,096 ","$1,988,598 ",$0 
431,JT Thor,"$1,563,518 ","$1,836,096 ","$1,988,598 ",$0 
431,Marko Simonovic,"$1,563,518 ","$1,836,096 ",$0 ,$0 
431,BJ Boston,"$1,563,518 ","$1,836,096 ",$0 ,$0 
431,Jason Preston,"$1,563,518 ","$1,836,096 ",$0 ,$0 
431,Aaron Wiggins,"$1,563,518 ","$1,836,096 ","$1,988,598 ",$0 
431,Trendon Watford,"$1,563,518 ","$1,836,096 ","$1,988,598 ",$0 
431,Ayo Dosunmu,"$1,563,518 ",$0 ,$0 ,$0 
431,Isaiah Livers,"$1,563,518 ","$1,836,096 ",$0 ,$0 
431,Daishen Nix,"$1,563,518 ","$1,836,096 ","$1,988,598 ",$0 
431,Austin Reaves,"$1,563,518 ",$0 ,$0 ,$0 
431,Jose Alvarado,"$1,563,518 ","$1,836,096 ","$1,988,598 ",$0 
431,Miles McBride,"$1,563,518 ","$1,836,096 ",$0 ,$0 
431,Jock Landale,"$1,563,518 ",$0 ,$0 ,$0 
431,Greg Brown,"$1,563,518 ",$0 ,$0 ,$0 
431,Dalano Banton,"$1,563,518 ",$0 ,$0 ,$0 
447,Kenneth Lofton,"$1,505,966 ","$1,719,864 ","$2,019,699 ","$2,187,699 "
448,Christian Koloko,"$1,500,000 ","$1,719,864 ","$2,019,699 ",$0 
449,Bryce McGowens,"$1,461,055 ","$1,719,864 ","$2,019,699 ","$2,187,699 "
450,Eric Bledsoe,"$1,300,000 ","$1,300,000 ","$1,300,000 ",$0 
451,Jordan Goodwin,"$1,280,206 ","$1,927,896 ","$2,092,344 ",$0 
452,Kennedy Chandler,"$1,200,000 ","$1,719,864 ","$2,019,699 ","$2,187,699 "
453,Noah Vonleh,"$1,160,955 ",$0 ,$0 ,$0 
454,Sandro Mamukelashvili,"$1,116,112 ",$0 ,$0 ,$0 
455,Sam Merrill,"$1,105,522 ","$1,997,238 ","$2,164,993 ",$0 
456,Zhaire Smith,"$1,068,200 ",$0 ,$0 ,$0 
457,Tyrese Martin,"$1,017,781 ","$1,719,864 ",$0 ,$0 
457,Jaden Hardy,"$1,017,781 ","$1,719,864 ","$2,019,699 ",$0 
457,Ryan Rollins,"$1,017,781 ","$1,719,864 ","$2,019,699 ",$0 
457,Max Christie,"$1,017,781 ","$1,719,864 ",$0 ,$0 
457,Josh Minott,"$1,017,781 ","$1,719,864 ","$2,019,699 ","$2,187,699 "
457,Jabari Walker,"$1,017,781 ","$1,719,864 ","$2,019,699 ",$0 
463,Eugene Omoruyi,"$1,013,119 ","$1,927,896 ",$0 ,$0 
464,Kris Dunn,"$1,000,001 ","$2,586,484 ",$0 ,$0 
465,Kyle Singler,"$999,200 ",$0 ,$0 ,$0 
466,Ishmail Wainright,"$980,057 ","$1,927,896 ",$0 ,$0 
467,Admiral Schofield,"$877,940 ","$1,997,238 ",$0 ,$0 
468,Justin Champagnie,"$853,241 ","$1,927,896 ",$0 ,$0 
469,Trevelin Queen,"$838,891 ",$0 ,$0 ,$0 
470,Moses Brown,"$824,041 ",$0 ,$0 ,$0 
471,Matt Ryan,"$806,097 ","$1,761,752 ",$0 ,$0 
472,DaQuan Jeffries,"$799,403 ","$2,066,585 ",$0 ,$0 
473,PJ Dozier,"$784,654 ","$2,413,304 ",$0 ,$0 
474,Cody Zeller,"$743,922 ",$0 ,$0 ,$0 
475,Meyers Leonard,"$713,558 ",$0 ,$0 ,$0 
476,Nik Stauskas,"$702,311 ","$702,311 ","$702,311 ",$0 
477,Anthony Lamb,"$694,878 ","$1,761,752 ",$0 ,$0 
478,Michael Carter-Williams,"$652,829 ","$3,051,144 ",$0 ,$0 
479,DJ Augustin,"$633,938 ",$0 ,$0 ,$0 
480,Duane Washington Jr,"$628,802 ",$0 ,$0 ,$0 
481,Carlik Jones,"$612,162 ","$1,927,896 ","$2,092,344 ",$0 
482,Juwan Morgan,"$576,230 ","$576,230 ","$576,230 ",$0 
483,Malik Fitts,"$555,217 ","$555,217 ","$555,217 ",$0 
484,Luka Samanic,"$538,317 ","$2,066,585 ",$0 ,$0 
485,David Duke,"$531,283 ","$1,761,752 ",$0 ,$0 
486,Trevor Keels,"$520,589 ",$0 ,$0 ,$0 
487,Dereon Seabron,"$511,816 ","$547,349 ",$0 ,$0 
488,Cole Swider,"$508,891 ","$547,349 ",$0 ,$0 
488,Vince Williams Jr,"$508,891 ","$547,349 ",$0 ,$0 
488,EJ Liddell,"$508,891 ","$547,349 ",$0 ,$0 
488,Kevon Harris,"$508,891 ","$547,349 ",$0 ,$0 
488,Micah Potter,"$508,891 ","$547,349 ",$0 ,$0 
488,Trent Forrest,"$508,891 ","$1,761,752 ",$0 ,$0 
488,JD Davison,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Mfiondu Kabengele,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Malcolm Hill,"$508,891 ",$0 ,$0 ,$0 
488,Mamadi Diakite,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Isaiah Mobley,"$508,891 ","$1,761,752 ",$0 ,$0 
488,McKinley Wright,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Collin Gillespie,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Jack White,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Buddy Boeheim,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Darius Days,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Trevor Hudgins,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Kendall Brown,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Moussa Diabate,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Scottie Pippen Jr,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Jamal Cain,"$508,891 ","$1,761,752 ",$0 ,$0 
488,AJ Green,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Luka Garza,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Keon Ellis,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Neemias Queta,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Dominick Barlow,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Julian Champagnie,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Jeff Dowtin,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Ron Harper Jr,"$508,891 ","$1,761,752 ",$0 ,$0 
488,Johnny Juzang,"$508,891 ","$1,761,752 ",$0 ,$0 
518,John Butler,"$503,041 ","$1,761,752 ",$0 ,$0 
519,Chima Moneke,"$500,000 ",$0 ,$0 ,$0 
520,Facundo Campazzo,"$464,299 ",$0 ,$0 ,$0 
521,Orlando Robinson,"$386,055 ","$1,761,752 ",$0 ,$0 
522,Dru Smith,"$374,357 ",$0 ,$0 ,$0 
523,AJ Lawson,"$371,432 ","$1,761,752 ",$0 ,$0 
524,Jared Rhoden,"$307,089 ","$1,761,752 ",$0 ,$0 
524,Louis King,"$307,089 ","$1,761,752 ",$0 ,$0 
526,Robert Woodard,"$300,000 ",$0 ,$0 ,$0 
527,Didi Louzada,"$268,032 ","$268,032 ","$268,032 ","$268,032 "
528,Jarrett Culver,"$260,295 ",$0 ,$0 ,$0 
529,Olivier Sarr,"$257,371 ",$0 ,$0 ,$0 
530,Alondes Williams,"$254,446 ",$0 ,$0 ,$0 
531,DJ Wilson,"$250,000 ",$0 ,$0 ,$0 
532,Donovan Williams,"$239,822 ","$1,761,752 ",$0 ,$0 
533,Quenton Jackson,"$219,630 ","$547,349 ",$0 ,$0 
534,Chris Silva,"$211,045 ",$0 ,$0 ,$0 
535,Tyler Dorsey,"$201,802 ",$0 ,$0 ,$0 
535,Braxton Key,"$201,802 ",$0 ,$0 ,$0 
537,Jordan Hall,"$193,027 ",$0 ,$0 ,$0 
538,Alize Johnson,"$192,293 ",$0 ,$0 ,$0 
539,Kostas Antetokounmpo,"$172,555 ",$0 ,$0 ,$0 
540,Devon Dotson,"$169,630 ",$0 ,$0 ,$0 
541,Mac McClung,"$160,856 ","$1,761,752 ",$0 ,$0 
542,Willie Cauley-Stein,"$155,738 ",$0 ,$0 ,$0 
543,Nate Darling,"$152,082 ",$0 ,$0 ,$0 
544,Xavier Cooks,"$140,384 ","$1,719,864 ","$2,019,699 ","$2,187,451 "
544,Keaton Wallace,"$140,384 ",$0 ,$0 ,$0 
546,Shaquille Harrison,"$134,862 ","$2,413,304 ",$0 ,$0 
547,Feron Hunt,"$131,610 ",$0 ,$0 ,$0 
548,Lester Quinones,"$129,405 ",$0 ,$0 ,$0 
549,Troy Williams,"$122,741 ",$0 ,$0 ,$0 
550,Xavier Moon,"$116,986 ",$0 ,$0 ,$0 
550,Jamaree Bouyea,"$116,986 ",$0 ,$0 ,$0 
550,Jay Huff,"$116,986 ",$0 ,$0 ,$0 
553,Skylar Mays,"$116,574 ",$0 ,$0 ,$0 
554,Frank Jackson,"$113,114 ",$0 ,$0 ,$0 
555,Michael Foster,"$106,288 ",$0 ,$0 ,$0 
556,Deonte Burton,"$105,522 ",$0 ,$0 ,$0 
556,Jarrell Brantley,"$105,522 ",$0 ,$0 ,$0 
558,Xavier Sneed,"$102,910 ","$547,349 ",$0 ,$0 
559,Justin Lewis,"$102,363 ",$0 ,$0 ,$0 
560,Lindell Wigginton,"$99,438 ","$547,349 ",$0 ,$0 
561,Jordan Schakel,"$96,514 ",$0 ,$0 ,$0 
562,Demetrius Jackson,"$92,857 ","$92,857 ",$0 ,$0 
563,Stanley Umude,"$58,493 ",$0 ,$0 ,$0 
564,Jeenathan Williams,"$52,644 ","$1,719,864 ",$0 ,$0 
565,DJ Steward,"$50,000 ",$0 ,$0 ,$0 
565,Armoni Brooks,"$50,000 ",$0 ,$0 ,$0 
567,Jay Scrubb,"$49,719 ","$547,349 ",$0 ,$0 
568,Justin Minaya,"$35,096 ",$0 ,$0 ,$0 
569,Kobi Simmons,"$32,795 ","$2,066,585 ",$0 ,$0 
570,Gabe York,"$32,171 ",$0 ,$0 ,$0 
571,Ibou Badji,"$18,226 ","$1,761,752 ",$0 ,$0 
572,Tristan Thompson,"$16,700 ",$0 ,$0 ,$0 
573,RaiQuan Gray,"$5,849 ","$547,349 ",$0 ,$0 
573,Jacob Gilyard,"$5,849 ","$547,349 ",$0 ,$0 
